0.000000000000000000e+00,1.123268355567294402e-01,3.280250925925861337e-03,7.757478698313300391e-01,1.896903453498251180e+00,3.889697649716356009e-01,3.734384155692291873e+00,6.439066993756891177e-01,2.377317105486546900e-01,7.956679343223783951e-02,2.492061662681694517e-03,4.325480607988776427e-01,2.926410022141863743e-01,1.993304036851537356e-02,1.380780911409715348e-03,9.234945930038577014e-03,2.427191552219652368e-02,1.155764567746165629e-02,2.395208679498528857e-03,2.184482418613022028e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.690394584613139812e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.612294970849458497e+00,4.679544920258904561e-02,2.802428643796631036e+00,6.594970887931128622e+00,4.065500700487873625e-02,1.145431455261732845e-01,1.347786568433996068e-04,2.089530117199787668e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.822780690767315771e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.023362947485456750e-03,2.661747638057511238e-03,3.455895122642662037e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.475865881204241232e-05,4.909132678567579809e-03,2.911897563169981313e-05,0.000000000000000000e+00,2.976009765787981584e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.123268355567294402e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.648736624705329730e-04,2.746885110518257345e-01,1.205092947528259122e-02,2.468852350772120230e-01,4.047888454109408417e-03,6.008875807518372809e-03,5.232479516614678503e-04,3.948049975722640756e-05,8.654516878171025817e-04,1.467529175908969218e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.515953301982351135e-05,1.467903222343334773e-04,3.008032875888725700e-04,3.103316364932605706e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.487869829291703333e-03,0.000000000000000000e+00,7.557508507831657910e-03,6.583474321867795187e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.280250925925861337e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.851136805841868876e-02,1.970853496377351606e-04,0.000000000000000000e+00,9.254050611787295946e-03,9.329149318326757437e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.812977347611762238e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.673723657443888742e-04,4.109316351681125638e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.757478698313300391e-01,7.648736624705329730e-04,2.851136805841868876e-02,0.000000000000000000e+00,1.029819805917031456e-01,1.343999484936147550e-02,1.179744161245424694e+00,3.376146624550935837e-01,7.751381580750350483e-03,1.892634423758474734e-03,3.553024663634820604e-04,1.434006460006048977e-01,4.475630357219913258e-02,6.930644894188322039e-03,2.614152223352573211e-03,3.047396580762240449e-04,1.879623410086962839e-04,2.710561352234631656e-04,0.000000000000000000e+00,5.391650794047043614e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.632419967369361236e-01,1.611423189055924952e-04,4.827686815324367942e-01,5.700423184416290034e-01,3.667743095505136353e-04,5.077640915750573219e-02,1.493675939020140697e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.097966748241928619e-03,3.848466474421803748e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.924585932615881014e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.896903453498251180e+00,2.746885110518257345e-01,1.970853496377351606e-04,1.029819805917031456e-01,0.000000000000000000e+00,2.037189411572388309e+01,3.071170617036817418e+01,3.090580789586613530e+00,2.315771395971386148e+00,2.625232294239647768e+00,1.989628581082397360e-02,5.725049856218250577e-01,1.122971186296094714e+00,2.560155020748074439e-01,2.345698161705326169e-04,3.862752713295338758e-01,2.542307982001412170e-01,5.857499435426435225e-02,4.954314130628331009e-02,8.615060075045116728e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.299252825278254999e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.490767649492898871e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.621046162445739736e+00,1.325644525971024223e-01,4.204594412910902079e+00,3.740356807697246211e+00,6.767049012801093499e-02,2.160722817863836888e-03,5.495897062497466859e-04,4.284842920116226859e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.840926314771973956e-04,5.007072425905379105e-04,3.188701600910927411e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.756856897115889554e-04,1.654343279147508713e-02,3.612373981295819228e-03,9.054822702234882408e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.729789093733335002e-04,1.245255176405582649e-02,6.998104455666469292e-05,0.000000000000000000e+00,4.132948366277274546e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.889697649716356009e-01,1.205092947528259122e-02,0.000000000000000000e+00,1.343999484936147550e-02,2.037189411572388309e+01,0.000000000000000000e+00,6.416905058571769871e+01,5.868297802750916503e+00,1.652673573164986465e+01,8.194876801577187564e+01,8.174313628427128942e-01,6.854764699451817433e-01,4.224368740775118702e+00,5.197733773905191867e+00,3.693429119720589848e-02,1.968548270233580411e+01,9.021735520711860801e+00,1.863875065795341124e+00,1.503385376749453606e+00,2.382199353951401088e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.973243591402523566e-04,3.989285314074382353e-03,2.599166590117912737e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.189515680281570084e-05,1.257706292890155471e-04,3.036878265286685821e-02,2.971124728226322894e-03,8.000308977958032726e-04,3.199389595153515131e+01,3.585364032556675795e+00,2.604123568515370479e+01,4.426283635781594938e+01,1.802340387682444645e+00,1.798332611690833110e-03,2.319897310810313529e-02,7.391117377203089726e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.141614512716101614e-04,2.005726209826957668e-03,2.110950359995270465e-03,4.463033682238986589e-03,3.921721319523733835e-04,0.000000000000000000e+00,6.744567187963198098e-04,7.984082487087709734e-02,5.499099347867375531e-02,1.260929020482502673e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.591536839246397532e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.922349449634028044e-04,3.753475110711654988e-02,6.809469948246915649e-02,4.577363566977834348e-04,0.000000000000000000e+00,1.377094452130657063e-04,2.058573351135086160e-05,0.000000000000000000e+00,3.535573054647881650e-05
3.734384155692291873e+00,2.468852350772120230e-01,9.254050611787295946e-03,1.179744161245424694e+00,3.071170617036817418e+01,6.416905058571769871e+01,0.000000000000000000e+00,1.749623322122617424e+02,8.167538887854496465e+01,1.523380932094963391e+01,4.148278531822237603e-01,4.967008951646559645e+00,3.076860624925588539e+01,1.268750726089332836e+01,1.172639688822011556e-02,2.217191220481605551e+00,1.453400171653683515e+00,5.844501087119590155e-01,2.767221192786295525e-01,9.614367072104978984e-02,2.709321504016842105e-05,8.492615000052889079e-05,7.057175032186883100e-04,2.205826577661072329e-03,5.111724136815070773e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.438895229560901642e-02,4.166967235936461250e-05,2.287206720254378399e-04,2.470448314024471514e+01,1.948460483662446174e+00,5.371682237650147584e+01,2.516807923869271590e+01,1.109995995588173967e+00,1.081018131751859332e-02,7.865970337655223132e-03,1.899249308918521070e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.573001975336250039e-05,0.000000000000000000e+00,1.544864546900923379e-04,1.588779422106350800e-02,1.632383381583009732e-02,1.619933762250953466e-02,6.793667205436605856e-04,0.000000000000000000e+00,1.341195303850179626e-02,3.292656912591504503e-01,1.304340008966557163e-01,4.112200119467513781e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.107860482863498015e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.855490040635278303e-04,4.580294582644086482e-02,2.561847436956595780e-01,1.986102299612315433e-03,0.000000000000000000e+00,9.493543837785101830e-04,7.084073528496126016e-05,0.000000000000000000e+00,5.625198192880879192e-05
6.439066993756891177e-01,4.047888454109408417e-03,9.329149318326757437e-03,3.376146624550935837e-01,3.090580789586613530e+00,5.868297802750916503e+00,1.749623322122617424e+02,0.000000000000000000e+00,1.421699844818894292e+02,1.427019741212994006e+02,5.546270742587411462e+01,2.237503408321038556e+00,4.119417357375580480e+01,3.013824064256951729e+01,3.532334797599001597e-02,3.386975048088277429e+00,3.178761331673637613e+00,1.446292042353394036e+00,2.470634711466146993e-01,1.969416859222801741e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.717521666859045588e-04,9.240841282992744545e-04,2.623824965197165326e-04,8.722479012369382533e-05,0.000000000000000000e+00,0.000000000000000000e+00,5.247157708879807354e-05,6.511320488679113851e-05,1.099950435094834353e-02,2.660929408113263915e-03,4.644636452321862854e-03,1.222137921956476347e+01,3.043158362253722604e+00,6.715068751218360887e+01,1.156294085234076618e+01,8.871377194870881944e-01,5.503006384124682106e-03,1.285589043467086703e-02,4.947498400257331662e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.529378532364064239e-05,3.459392294632349893e-05,1.352942286165734762e-04,5.371770063617300334e-03,7.696696673787388129e-03,1.194097642990033653e-02,1.064684964926407426e-03,0.000000000000000000e+00,4.036886677895158357e-03,1.720176851064943724e-01,1.159247059316330236e-01,1.238071193501714094e-03,4.891118063793336272e-05,0.000000000000000000e+00,2.254650616092138214e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.155077696413271331e-04,7.907679062979217077e-02,1.739001493955780187e-01,8.626680434479715946e-04,0.000000000000000000e+00,5.992668706634358706e-04,1.052716450780795512e-04,0.000000000000000000e+00,1.227215290037771231e-04
2.377317105486546900e-01,6.008875807518372809e-03,0.000000000000000000e+00,7.751381580750350483e-03,2.315771395971386148e+00,1.652673573164986465e+01,8.167538887854496465e+01,1.421699844818894292e+02,0.000000000000000000e+00,1.501810223719664350e+02,1.579201982492967815e+01,6.824371168680083422e-01,3.803027886645025291e+01,1.099966883479550148e+02,1.786442870421057483e-01,2.319956757508281342e+01,1.721596894023205593e+01,1.831801662238136785e+01,1.394132185894169318e+00,1.605531612695269228e+00,0.000000000000000000e+00,4.320453975874023874e-04,2.400032053625727850e-03,3.283774827635299858e-03,1.577628358131458923e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.211116495466241694e-04,1.116160315079999817e-04,1.123151684508328675e-02,1.390225968158303885e-03,2.000133069890892845e-03,3.526499288194818149e+01,1.139483713224045935e+01,9.965616114535853853e+01,5.179268763008430909e+01,4.223475279531463400e+00,6.092519668670498545e-03,3.696108561587485575e-02,4.682614806625289873e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.408170747753582915e-04,1.201260882567151654e-02,1.601496407794707547e-02,3.246885453358254459e-02,3.890899083185077496e-03,1.717665985333350585e-05,2.847150060619804430e-03,3.901944115835757065e-01,3.781875733664382677e-01,4.816133954737413479e-03,5.567595703058918129e-05,8.962453931327927809e-05,1.087110772865983307e-03,0.000000000000000000e+00,2.573131914391745792e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.848697580052832017e-03,2.893516735744161017e-01,3.877823762597032431e-01,3.771678778573710807e-03,0.000000000000000000e+00,4.112224100397421107e-04,6.558632284638128826e-04,0.000000000000000000e+00,9.577721686600356625e-04
7.956679343223783951e-02,5.232479516614678503e-04,0.000000000000000000e+00,1.892634423758474734e-03,2.625232294239647768e+00,8.194876801577187564e+01,1.523380932094963391e+01,1.427019741212994006e+02,1.501810223719664350e+02,0.000000000000000000e+00,1.823241913294279470e+02,1.893202324052817298e-01,5.889426789019261754e+00,3.365001268953021452e+01,3.969636087514807343e-01,1.998735695926209814e+02,7.536176167475372267e+01,2.653116464894269555e+01,8.775752605052018041e+00,3.180096158933888972e+00,4.898380738348922288e-05,3.480856716899967396e-04,3.794292044019184889e-03,1.091446669996871434e-02,1.123832708800415452e-03,1.614193401062600163e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.054235355491608435e-04,2.770222690034462431e-03,9.629185797944411762e-02,2.773088335700835128e-02,1.826479938174449189e-02,1.058014258564213605e+02,1.106423915618944775e+01,3.609393546127098773e+01,6.169344239556515674e+01,4.047443613933077167e+00,2.192641474883357412e-03,8.790416355348287802e-02,1.085517121716629563e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.913316133686288212e-05,4.047938816049724813e-04,1.125291876246968699e-03,1.535227681778492288e-03,7.481414521565207289e-03,4.522005185953623975e-03,2.074442794140158111e-04,1.393860292891955068e-03,8.241131893178484102e-02,1.307577679624850608e-01,8.915238562859206101e-03,2.488966159801632222e-04,2.192338454751369700e-04,1.847799009234183960e-03,9.312818310623695328e-05,1.326050213471631543e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.358127604041823297e-03,1.562977904029871912e-01,1.263216607725739515e-01,1.852756127011762326e-03,3.716579753410976502e-05,9.774517914914109895e-05,1.658939190351888719e-04,0.000000000000000000e+00,1.565047630447284621e-03
